state,district,month,ASSI,assi_after_centers,assi_after_bio_drive
Karnataka,Davanagere,2025-11-01,-0.16901029614068122,-0.16901029614068122,-0.16901029614068122
Karnataka,Davanagere,2025-12-01,-0.4235022152915085,-0.4235022152915085,-0.4235022152915085
Karnataka,Davangere,2025-03-01,0.5172648065640009,0.5172648065640009,0.5172648065640009
Karnataka,Davangere,2025-04-01,0.30063880364881285,0.30063880364881285,0.30063880364881285
Karnataka,Davangere,2025-05-01,0.37078947773274534,0.37078947773274534,0.37078947773274534
Karnataka,Davangere,2025-06-01,0.4252816984026552,0.4252816984026552,0.4252816984026552
Karnataka,Davangere,2025-07-01,0.40393784882975053,0.40393784882975053,0.40393784882975053
Karnataka,Davangere,2025-09-01,0.7811137791413054,0.7811137791413054,0.7811137791413054
Karnataka,Davangere,2025-10-01,-0.2808806948997947,-0.2808806948997947,-0.2808806948997947
Karnataka,Davangere,2025-11-01,-0.009865132569520752,-0.009865132569520752,-0.009865132569520752
Karnataka,Davangere,2025-12-01,0.23656206023764711,0.23656206023764711,0.23656206023764711
Karnataka,Dharwad,2025-03-01,0.7803803230065729,0.7803803230065729,0.7803803230065729
Karnataka,Dharwad,2025-04-01,0.44387938065979987,0.44387938065979987,0.44387938065979987
Karnataka,Dharwad,2025-05-01,0.4596070635640632,0.4596070635640632,0.4596070635640632
Karnataka,Dharwad,2025-06-01,0.1984954033967813,0.1984954033967813,0.1984954033967813
Karnataka,Dharwad,2025-07-01,0.5332779148280548,0.5332779148280548,0.5332779148280548
Karnataka,Dharwad,2025-09-01,0.7696427082558018,0.7696427082558018,0.7696427082558018
Karnataka,Dharwad,2025-10-01,-0.23529070840789246,-0.23529070840789246,-0.23529070840789246
Karnataka,Dharwad,2025-11-01,0.08560754691195936,0.08560754691195936,0.08560754691195936
Karnataka,Dharwad,2025-12-01,-0.15308635532847392,-0.15308635532847392,-0.15308635532847392
Karnataka,Gadag,2025-03-01,0.3236418334288056,0.3236418334288056,0.3236418334288056
Karnataka,Gadag,2025-04-01,-0.05215457835921987,-0.05215457835921987,-0.05215457835921987
Karnataka,Gadag,2025-05-01,0.1110555745257035,0.1110555745257035,0.1110555745257035
Karnataka,Gadag,2025-06-01,0.0800084229114434,0.0800084229114434,0.0800084229114434
Karnataka,Gadag,2025-07-01,-0.043721599928216365,-0.043721599928216365,-0.043721599928216365
Karnataka,Gadag,2025-09-01,0.6812175728151868,0.6812175728151868,0.6812175728151868
Karnataka,Gadag,2025-10-01,-0.44983660555083754,-0.44983660555083754,-0.44983660555083754
Karnataka,Gadag,2025-11-01,0.19325445519866363,0.19325445519866363,0.19325445519866363
Karnataka,Gadag,2025-12-01,-0.2546208854343756,-0.2546208854343756,-0.2546208854343756
Karnataka,Gadag *,2025-03-01,-0.5952177546567742,-0.5952177546567742,-0.5952177546567742
Karnataka,Gadag *,2025-04-01,-0.7881866651900089,-0.7881866651900089,-0.7881866651900089
Karnataka,Gadag *,2025-05-01,-0.7151613066240519,-0.7151613066240519,-0.7151613066240519
Karnataka,Gadag *,2025-06-01,-0.6906562050180207,-0.6906562050180207,-0.6906562050180207
Karnataka,Gadag *,2025-07-01,-0.7429301343599384,-0.7429301343599384,-0.7429301343599384
Karnataka,Gadag *,2025-09-01,0.24180259820381744,0.24180259820381744,0.24180259820381744
Karnataka,Gadag *,2025-10-01,-0.9281230333938203,-0.9281230333938203,-0.9281230333938203
Karnataka,Gadag *,2025-11-01,0.011785378908433827,0.011785378908433827,0.011785378908433827
Karnataka,Gadag *,2025-12-01,-0.7515765202009619,-0.7515765202009619,-0.7515765202009619
Karnataka,Gulbarga,2025-03-01,0.24450917665692182,0.24450917665692182,0.24450917665692182
Karnataka,Gulbarga,2025-04-01,0.042906922762512206,0.042906922762512206,0.042906922762512206
Karnataka,Gulbarga,2025-05-01,0.08516117300186052,0.08516117300186052,0.08516117300186052
Karnataka,Gulbarga,2025-06-01,0.1434011000450684,0.1434011000450684,0.1434011000450684
Karnataka,Gulbarga,2025-07-01,0.17553810135231335,0.17553810135231335,0.17553810135231335
Karnataka,Gulbarga,2025-09-01,0.7325086121663308,0.7325086121663308,0.7325086121663308
Karnataka,Gulbarga,2025-10-01,-0.26123599390839564,-0.26123599390839564,-0.26123599390839564
Karnataka,Gulbarga,2025-11-01,0.050637184676422475,0.050637184676422475,0.050637184676422475
Karnataka,Gulbarga,2025-12-01,-0.1039309304351168,-0.1039309304351168,-0.1039309304351168
Karnataka,Hasan,2025-03-01,-0.3767565649200962,-0.3767565649200962,-0.3767565649200962
Karnataka,Hasan,2025-04-01,-0.5112266561273575,-0.5112266561273575,-0.5112266561273575
Karnataka,Hasan,2025-05-01,-0.35612428686201414,-0.35612428686201414,-0.35612428686201414
Karnataka,Hasan,2025-06-01,-0.3963864513852079,-0.3963864513852079,-0.3963864513852079
Karnataka,Hasan,2025-07-01,-0.44533125598903534,-0.44533125598903534,-0.44533125598903534
Karnataka,Hasan,2025-09-01,0.553016704213259,0.553016704213259,0.553016704213259
Karnataka,Hasan,2025-10-01,-0.42119245279620543,-0.42119245279620543,-0.42119245279620543
Karnataka,Hasan,2025-11-01,-0.054483741861119275,-0.054483741861119275,-0.054483741861119275
Karnataka,Hasan,2025-12-01,-0.25353444615836457,-0.25353444615836457,-0.25353444615836457
Karnataka,Hassan,2025-03-01,0.2911166286192344,0.2911166286192344,0.2911166286192344
Karnataka,Hassan,2025-04-01,0.0501964906764628,0.0501964906764628,0.0501964906764628
Karnataka,Hassan,2025-05-01,0.22184541610902347,0.22184541610902347,0.22184541610902347
Karnataka,Hassan,2025-06-01,0.1857345283286177,0.1857345283286177,0.1857345283286177
Karnataka,Hassan,2025-07-01,0.20367917366526261,0.20367917366526261,0.20367917366526261
Karnataka,Hassan,2025-09-01,0.6759234527008031,0.6759234527008031,0.6759234527008031
Karnataka,Hassan,2025-10-01,-0.3065637518102512,-0.3065637518102512,-0.3065637518102512
Karnataka,Hassan,2025-11-01,0.0633507325976334,0.0633507325976334,0.0633507325976334
Karnataka,Hassan,2025-12-01,-0.1470458507940761,-0.1470458507940761,-0.1470458507940761
Karnataka,Haveri,2025-03-01,0.6488928022111996,0.6488928022111996,0.6488928022111996
Karnataka,Haveri,2025-04-01,0.2214206826113525,0.2214206826113525,0.2214206826113525
Karnataka,Haveri,2025-05-01,0.36913163711978303,0.36913163711978303,0.36913163711978303
Karnataka,Haveri,2025-06-01,0.48164873797748664,0.48164873797748664,0.48164873797748664
Karnataka,Haveri,2025-07-01,0.41696002288792583,0.41696002288792583,0.41696002288792583
Karnataka,Haveri,2025-09-01,0.7368298166501506,0.7368298166501506,0.7368298166501506
Karnataka,Haveri,2025-10-01,-0.30196148557531816,-0.30196148557531816,-0.30196148557531816
Karnataka,Haveri,2025-11-01,0.07150982830055802,0.07150982830055802,0.07150982830055802
Karnataka,Haveri,2025-12-01,-0.07431991827083659,-0.07431991827083659,-0.07431991827083659
Karnataka,Haveri *,2025-03-01,-0.5297595776027647,-0.5297595776027647,-0.5297595776027647
Karnataka,Haveri *,2025-04-01,-0.7099467398869967,-0.7099467398869967,-0.7099467398869967
Karnataka,Haveri *,2025-05-01,-0.6670618952770901,-0.6670618952770901,-0.6670618952770901
Karnataka,Haveri *,2025-06-01,-0.9511757613722734,-0.9511757613722734,-0.9511757613722734
Karnataka,Haveri *,2025-07-01,-0.8287249787758211,-0.8287249787758211,-0.8287249787758211
Karnataka,Haveri *,2025-09-01,0.2406972889596492,0.2406972889596492,0.2406972889596492
Karnataka,Haveri *,2025-10-01,-0.7214003215236046,-0.7214003215236046,-0.7214003215236046
Karnataka,Haveri *,2025-11-01,-0.47987792824522535,-0.47987792824522535,-0.47987792824522535
Karnataka,Haveri *,2025-12-01,-0.526439553493812,-0.526439553493812,-0.526439553493812
Karnataka,Kalaburagi,2025-03-01,0.40475740294472695,0.40475740294472695,0.40475740294472695
Karnataka,Kalaburagi,2025-04-01,0.7327296244300608,0.7327296244300608,0.7327296244300608
Karnataka,Kalaburagi,2025-05-01,-0.09890307479084903,-0.09890307479084903,-0.09890307479084903
Karnataka,Kalaburagi,2025-06-01,0.36878498489515865,0.36878498489515865,0.36878498489515865
Karnataka,Kalaburagi,2025-07-01,0.3306161285970026,0.3306161285970026,0.3306161285970026
Karnataka,Kalaburagi,2025-09-01,0.730394358463879,0.730394358463879,0.730394358463879
Karnataka,Kalaburagi,2025-10-01,-0.2869607903191327,-0.2869607903191327,-0.2869607903191327
Karnataka,Kalaburagi,2025-11-01,0.1025722720946944,0.1025722720946944,0.1025722720946944
Karnataka,Kalaburagi,2025-12-01,-0.14213903275910109,-0.14213903275910109,-0.14213903275910109
Karnataka,Kodagu,2025-03-01,-0.09883023122242182,-0.09883023122242182,-0.09883023122242182
Karnataka,Kodagu,2025-04-01,-0.2565821407185718,-0.2565821407185718,-0.2565821407185718
Karnataka,Kodagu,2025-05-01,-0.20596295180657542,-0.20596295180657542,-0.20596295180657542
Karnataka,Kodagu,2025-06-01,-0.23809640238473884,-0.23809640238473884,-0.23809640238473884
Karnataka,Kodagu,2025-07-01,-0.18053641836569434,-0.18053641836569434,-0.18053641836569434
Karnataka,Kodagu,2025-09-01,0.5632799615973749,0.5632799615973749,0.5632799615973749
Karnataka,Kodagu,2025-10-01,-0.31111861071530805,-0.31111861071530805,-0.31111861071530805
Karnataka,Kodagu,2025-11-01,-0.1300369467638713,-0.1300369467638713,-0.1300369467638713
Karnataka,Kodagu,2025-12-01,-0.23278707996661993,-0.23278707996661993,-0.23278707996661993
Karnataka,Kolar,2025-03-01,0.4518452996975201,0.4518452996975201,0.4518452996975201
Karnataka,Kolar,2025-04-01,0.18618798964256736,0.18618798964256736,0.18618798964256736
Karnataka,Kolar,2025-05-01,0.4047838219997198,0.4047838219997198,0.4047838219997198
Karnataka,Kolar,2025-06-01,0.14797812816145312,0.14797812816145312,0.14797812816145312
Karnataka,Kolar,2025-07-01,0.3118995064850502,0.3118995064850502,0.3118995064850502
Karnataka,Kolar,2025-09-01,0.7495933501712522,0.7495933501712522,0.7495933501712522
Karnataka,Kolar,2025-10-01,-0.2864835269170014,-0.2864835269170014,-0.2864835269170014
Karnataka,Kolar,2025-11-01,0.27176369637414305,0.27176369637414305,0.27176369637414305
Karnataka,Kolar,2025-12-01,-0.2061223588691054,-0.2061223588691054,-0.2061223588691054
Karnataka,Koppal,2025-03-01,0.38206178367799604,0.38206178367799604,0.38206178367799604
Karnataka,Koppal,2025-04-01,0.1272644327871494,0.1272644327871494,0.1272644327871494
Karnataka,Koppal,2025-05-01,0.2311565516474844,0.2311565516474844,0.2311565516474844
Karnataka,Koppal,2025-06-01,0.3663207509523207,0.3663207509523207,0.3663207509523207
Karnataka,Koppal,2025-07-01,0.19048059125761496,0.19048059125761496,0.19048059125761496
Karnataka,Koppal,2025-09-01,0.7609282309707298,0.7609282309707298,0.7609282309707298
Karnataka,Koppal,2025-10-01,-0.32394788137381997,-0.32394788137381997,-0.32394788137381997
Karnataka,Koppal,2025-11-01,0.20521140620347164,0.20521140620347164,0.20521140620347164
Karnataka,Koppal,2025-12-01,-0.1328121662677009,-0.1328121662677009,-0.1328121662677009
Karnataka,Mandya,2025-03-01,0.43877603309255864,0.43877603309255864,0.43877603309255864
Karnataka,Mandya,2025-04-01,0.11593608496359732,0.11593608496359732,0.11593608496359732
Karnataka,Mandya,2025-05-01,0.3329294315882299,0.3329294315882299,0.3329294315882299
Karnataka,Mandya,2025-06-01,0.28401754214312713,0.28401754214312713,0.28401754214312713
Karnataka,Mandya,2025-07-01,0.1634430807894885,0.1634430807894885,0.1634430807894885
Karnataka,Mandya,2025-09-01,0.717129062445255,0.717129062445255,0.717129062445255
Karnataka,Mandya,2025-10-01,-0.16048887752815744,-0.16048887752815744,-0.16048887752815744
Karnataka,Mandya,2025-11-01,0.10162160927046042,0.10162160927046042,0.10162160927046042
Karnataka,Mandya,2025-12-01,-0.08357848816176422,-0.08357848816176422,-0.08357848816176422
Karnataka,Mysore,2025-03-01,0.15846630275843893,0.15846630275843893,0.15846630275843893
Karnataka,Mysore,2025-04-01,0.039303312071098426,0.039303312071098426,0.039303312071098426
Karnataka,Mysore,2025-05-01,0.07461377864927976,0.07461377864927976,0.07461377864927976
Karnataka,Mysore,2025-06-01,0.006274376962188091,0.006274376962188091,0.006274376962188091
Karnataka,Mysore,2025-07-01,0.10469100208427813,0.10469100208427813,0.10469100208427813
Karnataka,Mysore,2025-09-01,0.7118189782676294,0.7118189782676294,0.7118189782676294
Karnataka,Mysore,2025-10-01,-0.1666533115223262,-0.1666533115223262,-0.1666533115223262
Karnataka,Mysore,2025-11-01,-0.032592280129425596,-0.032592280129425596,-0.032592280129425596
Karnataka,Mysore,2025-12-01,-0.0986175620479223,-0.0986175620479223,-0.0986175620479223
Karnataka,Mysuru,2025-03-01,0.3648234430907561,0.3648234430907561,0.3648234430907561
Karnataka,Mysuru,2025-04-01,0.7446447487928782,0.7446447487928782,0.7446447487928782
Karnataka,Mysuru,2025-05-01,-0.14096856676350186,-0.14096856676350186,-0.14096856676350186
Karnataka,Mysuru,2025-06-01,0.00952255727564598,0.00952255727564598,0.00952255727564598
Karnataka,Mysuru,2025-07-01,0.7141718091431782,0.7141718091431782,0.7141718091431782
Karnataka,Mysuru,2025-09-01,0.2621120682841708,0.2621120682841708,0.2621120682841708
Karnataka,Mysuru,2025-10-01,-0.2919821771665594,-0.2919821771665594,-0.2919821771665594
Karnataka,Mysuru,2025-11-01,-0.02431847705757591,-0.02431847705757591,-0.02431847705757591
Karnataka,Mysuru,2025-12-01,-0.12754361897081906,-0.12754361897081906,-0.12754361897081906
Karnataka,Raichur,2025-03-01,0.5182892163005525,0.5182892163005525,0.5182892163005525
Karnataka,Raichur,2025-04-01,0.33066675481546454,0.33066675481546454,0.33066675481546454
Karnataka,Raichur,2025-05-01,0.4940125232336325,0.4940125232336325,0.4940125232336325
Karnataka,Raichur,2025-06-01,0.8088504267197293,0.8088504267197293,0.8088504267197293
Karnataka,Raichur,2025-07-01,0.18729852768081007,0.18729852768081007,0.18729852768081007
Karnataka,Raichur,2025-09-01,0.8008564067978821,0.8008564067978821,0.8008564067978821
Karnataka,Raichur,2025-10-01,-0.15932059426097467,-0.15932059426097467,-0.15932059426097467
Karnataka,Raichur,2025-11-01,0.092113737129629,0.092113737129629,0.092113737129629
Karnataka,Raichur,2025-12-01,-0.012468374278259753,-0.012468374278259753,-0.012468374278259753
Karnataka,Ramanagar,2025-03-01,0.241527571643489,0.241527571643489,0.241527571643489
Karnataka,Ramanagar,2025-04-01,-0.02896461922946644,-0.02896461922946644,-0.02896461922946644
Karnataka,Ramanagar,2025-05-01,0.13268572870771767,0.13268572870771767,0.13268572870771767
Karnataka,Ramanagar,2025-06-01,0.07443798882112818,0.07443798882112818,0.07443798882112818
Karnataka,Ramanagar,2025-07-01,0.20799340623019866,0.20799340623019866,0.20799340623019866
Karnataka,Ramanagar,2025-09-01,0.6850262588021365,0.6850262588021365,0.6850262588021365
Karnataka,Ramanagar,2025-10-01,-0.4047353243885604,-0.4047353243885604,-0.4047353243885604
Karnataka,Ramanagar,2025-11-01,0.0053268849254360755,0.0053268849254360755,0.0053268849254360755
Karnataka,Ramanagar,2025-12-01,-0.21928370898830443,-0.21928370898830443,-0.21928370898830443
Karnataka,Ramanagara,2025-07-01,-1.4561399481907986,-1.4561399481907986,-1.4561399481907986
Karnataka,Shimoga,2025-03-01,-0.05393355511573391,-0.05393355511573391,-0.05393355511573391
Karnataka,Shimoga,2025-04-01,-0.21815020868190127,-0.21815020868190127,-0.21815020868190127
Karnataka,Shimoga,2025-05-01,-0.13189797052589033,-0.13189797052589033,-0.13189797052589033
Karnataka,Shimoga,2025-06-01,-0.12131959512608807,-0.12131959512608807,-0.12131959512608807
Karnataka,Shimoga,2025-07-01,-0.11791646665797587,-0.11791646665797587,-0.11791646665797587
Karnataka,Shimoga,2025-09-01,0.6633934382158445,0.6633934382158445,0.6633934382158445
Karnataka,Shimoga,2025-10-01,-0.4061839190838526,-0.4061839190838526,-0.4061839190838526
Karnataka,Shimoga,2025-11-01,0.058345472958839906,0.058345472958839906,0.058345472958839906
Karnataka,Shimoga,2025-12-01,-0.1685944823831641,-0.1685944823831641,-0.1685944823831641
Karnataka,Shivamogga,2025-03-01,0.2244879521372406,0.2244879521372406,0.2244879521372406
Karnataka,Shivamogga,2025-04-01,-0.08692462887145051,-0.08692462887145051,-0.08692462887145051
Karnataka,Shivamogga,2025-05-01,0.019159027041219273,0.019159027041219273,0.019159027041219273
Karnataka,Shivamogga,2025-06-01,-0.05453217472090773,-0.05453217472090773,-0.05453217472090773
Karnataka,Shivamogga,2025-07-01,0.005953493847454666,0.005953493847454666,0.005953493847454666
Karnataka,Shivamogga,2025-09-01,0.6635402681025602,0.6635402681025602,0.6635402681025602
Karnataka,Shivamogga,2025-10-01,-0.38218414526397265,-0.38218414526397265,-0.38218414526397265
Karnataka,Shivamogga,2025-11-01,-0.06106718490395033,-0.06106718490395033,-0.06106718490395033
Karnataka,Shivamogga,2025-12-01,-0.08572948299663745,-0.08572948299663745,-0.08572948299663745
Karnataka,Tumakuru,2025-03-01,0.2327734458918207,0.2327734458918207,0.2327734458918207
Karnataka,Tumakuru,2025-04-01,0.04932266283981376,0.04932266283981376,0.04932266283981376
Karnataka,Tumakuru,2025-05-01,0.13483588826990323,0.13483588826990323,0.13483588826990323
Karnataka,Tumakuru,2025-06-01,0.06385871696883323,0.06385871696883323,0.06385871696883323
Karnataka,Tumakuru,2025-07-01,0.030862835396435626,0.030862835396435626,0.030862835396435626
Karnataka,Tumakuru,2025-09-01,0.6738459900672005,0.6738459900672005,0.6738459900672005
Karnataka,Tumakuru,2025-10-01,-0.2924538893724613,-0.2924538893724613,-0.2924538893724613
Karnataka,Tumakuru,2025-11-01,-0.1079260107966374,-0.1079260107966374,-0.1079260107966374
Karnataka,Tumakuru,2025-12-01,0.0033979297561975118,0.0033979297561975118,0.0033979297561975118
Karnataka,Tumkur,2025-03-01,0.32244515913800775,0.32244515913800775,0.32244515913800775
Karnataka,Tumkur,2025-04-01,0.06319825767361432,0.06319825767361432,0.06319825767361432
Karnataka,Tumkur,2025-05-01,0.1722381686848909,0.1722381686848909,0.1722381686848909
Karnataka,Tumkur,2025-06-01,0.1458519384518706,0.1458519384518706,0.1458519384518706
Karnataka,Tumkur,2025-07-01,0.1223476565724272,0.1223476565724272,0.1223476565724272
Karnataka,Tumkur,2025-09-01,0.7352019249113515,0.7352019249113515,0.7352019249113515
Karnataka,Tumkur,2025-10-01,-0.2039249921696489,-0.2039249921696489,-0.2039249921696489
Karnataka,Tumkur,2025-11-01,-0.046442925973440824,-0.046442925973440824,-0.046442925973440824
Karnataka,Tumkur,2025-12-01,-0.030370038460913157,-0.030370038460913157,-0.030370038460913157
Karnataka,Udupi,2025-03-01,0.19657379015045312,0.19657379015045312,0.19657379015045312
Karnataka,Udupi,2025-04-01,-0.13037188415246503,-0.13037188415246503,-0.13037188415246503
Karnataka,Udupi,2025-05-01,-0.05465757575046327,-0.05465757575046327,-0.05465757575046327
Karnataka,Udupi,2025-06-01,-0.07151754570876692,-0.07151754570876692,-0.07151754570876692
Karnataka,Udupi,2025-07-01,-0.018019089604202773,-0.018019089604202773,-0.018019089604202773
Karnataka,Udupi,2025-09-01,0.6893080164111667,0.6893080164111667,0.6893080164111667
Karnataka,Udupi,2025-10-01,-0.35163752458124453,-0.35163752458124453,-0.35163752458124453
Karnataka,Udupi,2025-11-01,-0.16700823660833064,-0.16700823660833064,-0.16700823660833064
Karnataka,Udupi,2025-12-01,-0.10981353314827075,-0.10981353314827075,-0.10981353314827075
Karnataka,Udupi *,2025-09-01,-1.293228115966791,-1.293228115966791,-1.293228115966791
Karnataka,Udupi *,2025-11-01,-0.6280519377179037,-0.6280519377179037,-0.6280519377179037
Karnataka,Udupi *,2025-12-01,-1.7072736836975795,-1.7072736836975795,-1.7072736836975795
Karnataka,Uttara Kannada,2025-03-01,0.29871973298630905,0.29871973298630905,0.29871973298630905
Karnataka,Uttara Kannada,2025-04-01,-0.06784885823428165,-0.06784885823428165,-0.06784885823428165
Karnataka,Uttara Kannada,2025-05-01,0.09990792989493526,0.09990792989493526,0.09990792989493526
Karnataka,Uttara Kannada,2025-06-01,0.009068400588076952,0.009068400588076952,0.009068400588076952
Karnataka,Uttara Kannada,2025-07-01,0.0005961761253738124,0.0005961761253738124,0.0005961761253738124
Karnataka,Uttara Kannada,2025-09-01,0.6988039519506873,0.6988039519506873,0.6988039519506873
Karnataka,Uttara Kannada,2025-10-01,-0.25981795415919845,-0.25981795415919845,-0.25981795415919845
Karnataka,Uttara Kannada,2025-11-01,0.12219674672975989,0.12219674672975989,0.12219674672975989
Karnataka,Uttara Kannada,2025-12-01,-0.22149414346390592,-0.22149414346390592,-0.22149414346390592
Karnataka,Vijayanagara,2025-03-01,0.0021195054953693088,0.0021195054953693088,0.0021195054953693088
Karnataka,Vijayanagara,2025-04-01,-0.14265281791848178,-0.14265281791848178,-0.14265281791848178
Karnataka,Vijayanagara,2025-05-01,-0.09811816399997786,-0.09811816399997786,-0.09811816399997786
Karnataka,Vijayanagara,2025-06-01,-0.23282781719333515,-0.23282781719333515,-0.23282781719333515
Karnataka,Vijayanagara,2025-07-01,-0.047650833687818736,-0.047650833687818736,-0.047650833687818736
Karnataka,Vijayanagara,2025-09-01,0.5938522700848309,0.5938522700848309,0.5938522700848309
Karnataka,Vijayanagara,2025-10-01,-0.5100017746608259,-0.5100017746608259,-0.5100017746608259
Karnataka,Vijayanagara,2025-11-01,-0.18634633519217694,-0.18634633519217694,-0.18634633519217694
Karnataka,Vijayanagara,2025-12-01,-0.2751841225923605,-0.2751841225923605,-0.2751841225923605
Karnataka,Vijayapura,2025-03-01,0.42879002221811024,0.42879002221811024,0.42879002221811024
Karnataka,Vijayapura,2025-04-01,-0.03461355418299726,-0.03461355418299726,-0.03461355418299726
Karnataka,Vijayapura,2025-05-01,0.026339159475448334,0.026339159475448334,0.026339159475448334
Karnataka,Vijayapura,2025-06-01,0.19122708702487434,0.19122708702487434,0.19122708702487434
Karnataka,Vijayapura,2025-07-01,0.7095262808497013,0.7095262808497013,0.7095262808497013
Karnataka,Vijayapura,2025-09-01,0.7235260539869204,0.7235260539869204,0.7235260539869204
Karnataka,Vijayapura,2025-10-01,-0.4037268497449378,-0.4037268497449378,-0.4037268497449378
Karnataka,Vijayapura,2025-11-01,0.01393090193496109,0.01393090193496109,0.01393090193496109
Karnataka,Vijayapura,2025-12-01,-0.13381920886166973,-0.13381920886166973,-0.13381920886166973
Karnataka,Yadgir,2025-03-01,0.4072789775358362,0.4072789775358362,0.4072789775358362
Karnataka,Yadgir,2025-04-01,0.7110249793524629,0.7110249793524629,0.7110249793524629
Karnataka,Yadgir,2025-05-01,-0.21595825394304968,-0.21595825394304968,-0.21595825394304968
Karnataka,Yadgir,2025-06-01,0.18457655771577766,0.18457655771577766,0.18457655771577766
Karnataka,Yadgir,2025-07-01,0.2056589720117658,0.2056589720117658,0.2056589720117658
Karnataka,Yadgir,2025-09-01,0.7254657022385479,0.7254657022385479,0.7254657022385479
Karnataka,Yadgir,2025-10-01,-0.277679216090052,-0.277679216090052,-0.277679216090052
Karnataka,Yadgir,2025-11-01,-0.013818567959429137,-0.013818567959429137,-0.013818567959429137
Karnataka,Yadgir,2025-12-01,-0.14274467411822891,-0.14274467411822891,-0.14274467411822891
Karnataka,yadgir,2025-03-01,-0.5704160724165181,-0.5704160724165181,-0.5704160724165181
Karnataka,yadgir,2025-04-01,-0.5433444865198876,-0.5433444865198876,-0.5433444865198876
Karnataka,yadgir,2025-05-01,-0.5883823189165045,-0.5883823189165045,-0.5883823189165045
Karnataka,yadgir,2025-06-01,-0.5850148973804786,-0.5850148973804786,-0.5850148973804786
Karnataka,yadgir,2025-07-01,-0.5112266561273575,-0.5112266561273575,-0.5112266561273575
Karnataka,yadgir,2025-09-01,0.3977124457742369,0.3977124457742369,0.3977124457742369
Karnataka,yadgir,2025-10-01,-0.6525681432617785,-0.6525681432617785,-0.6525681432617785
Karnataka,yadgir,2025-11-01,-0.29178144696839053,-0.29178144696839053,-0.29178144696839053
Karnataka,yadgir,2025-12-01,-0.5770127554745579,-0.5770127554745579,-0.5770127554745579
Kerala,Alappuzha,2025-03-01,0.29631550474571944,0.29631550474571944,0.29631550474571944
Kerala,Alappuzha,2025-04-01,0.20032411991096022,0.20032411991096022,0.20032411991096022
Kerala,Alappuzha,2025-05-01,0.38307744717228964,0.38307744717228964,0.38307744717228964
Kerala,Alappuzha,2025-06-01,0.3463844641903148,0.3463844641903148,0.3463844641903148
Kerala,Alappuzha,2025-07-01,0.3473278526474052,0.3473278526474052,0.3473278526474052
Kerala,Alappuzha,2025-09-01,0.7738830959549046,0.7738830959549046,0.7738830959549046
Kerala,Alappuzha,2025-10-01,-0.11201822607251041,-0.11201822607251041,-0.11201822607251041
Kerala,Alappuzha,2025-11-01,0.07163141143438104,0.07163141143438104,0.07163141143438104
Kerala,Alappuzha,2025-12-01,-0.14076635494499024,-0.14076635494499024,-0.14076635494499024
Kerala,Ernakulam,2025-03-01,0.8146376279831743,0.8146376279831743,0.8146376279831743
Kerala,Ernakulam,2025-04-01,0.5068005589061029,0.5068005589061029,0.5068005589061029
Kerala,Ernakulam,2025-05-01,0.8695482747886196,0.8695482747886196,0.8695482747886196
Kerala,Ernakulam,2025-06-01,0.8405816125576212,0.8405816125576212,0.8405816125576212
Kerala,Ernakulam,2025-07-01,0.2685444109920206,0.2685444109920206,0.2685444109920206
Kerala,Ernakulam,2025-09-01,0.8447363671257175,0.8447363671257175,0.8447363671257175
Kerala,Ernakulam,2025-10-01,-0.05278673503270194,-0.05278673503270194,-0.05278673503270194
Kerala,Ernakulam,2025-11-01,0.19613961331113589,0.19613961331113589,0.19613961331113589
Kerala,Ernakulam,2025-12-01,-0.09181800613781847,-0.09181800613781847,-0.09181800613781847
Kerala,Idukki,2025-03-01,0.06366966670239842,0.06366966670239842,0.06366966670239842
Kerala,Idukki,2025-04-01,-0.0345528715719392,-0.0345528715719392,-0.0345528715719392
Kerala,Idukki,2025-05-01,0.09969162992224141,0.09969162992224141,0.09969162992224141
Kerala,Idukki,2025-06-01,0.06053464923565553,0.06053464923565553,0.06053464923565553
Kerala,Idukki,2025-07-01,0.05357062204187109,0.05357062204187109,0.05357062204187109
Kerala,Idukki,2025-09-01,0.6650662968338208,0.6650662968338208,0.6650662968338208
Kerala,Idukki,2025-10-01,-0.2465812840121294,-0.2465812840121294,-0.2465812840121294
Kerala,Idukki,2025-11-01,-0.04858721205757467,-0.04858721205757467,-0.04858721205757467
Kerala,Idukki,2025-12-01,-0.265787251695177,-0.265787251695177,-0.265787251695177
Kerala,Kannur,2025-03-01,0.4917631599297827,0.4917631599297827,0.4917631599297827
Kerala,Kannur,2025-04-01,0.37030824949305036,0.37030824949305036,0.37030824949305036
Kerala,Kannur,2025-05-01,0.5448822398573258,0.5448822398573258,0.5448822398573258
Kerala,Kannur,2025-06-01,0.47791420263153794,0.47791420263153794,0.47791420263153794
Kerala,Kannur,2025-07-01,0.8282033500524157,0.8282033500524157,0.8282033500524157
Kerala,Kannur,2025-09-01,0.8536524300101591,0.8536524300101591,0.8536524300101591
Kerala,Kannur,2025-10-01,-0.10838893204706396,-0.10838893204706396,-0.10838893204706396
Kerala,Kannur,2025-11-01,0.2668244907848801,0.2668244907848801,0.2668244907848801
Kerala,Kannur,2025-12-01,-0.11236415470374908,-0.11236415470374908,-0.11236415470374908
Kerala,Kasaragod,2025-03-01,0.23925381237648988,0.23925381237648988,0.23925381237648988
Kerala,Kasaragod,2025-04-01,0.21421701180410124,0.21421701180410124,0.21421701180410124
